series,subseries,date,url,pdf,author,description,keyword,file_name
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-15,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 3.4-B Noise and Vibration Measurements,APPX3_4_B_Noise_Vibration_Meas.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-14,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 3.4-A Noise and Vibration,APPX3_4_A_Noise_Vibration.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-13,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 3.3-B Draft Federal General Conformity Determination,APPX3_3_B_Draft_Fed_Gen_Conf_Deter.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-12,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 3.3-A Potential Impact from Induced Wind,APPX3_3_A_Pot_Impact_Induced_Wind.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-11,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 3.1-A Parcels within HSR Footprint,APPX3_1_A_Parcels_HSR_Footprint.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-10,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 2-H Functions of Impact Avoidance and Minimization Measures,APPX2H_Funct_Impact_Avoid_Min_Meas.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-9,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 2-G May 2014 Project Mitigation Monitoring and Enforcement Plan and Amendments,APPX2G_May_2014_Proj_MMEP_Amend.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-8,True,,,Vol. II: Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 2-F Interim Use,APPX2F_Interim_Use.pdf
Reports,Environmental Review Documents,2017-11-16,https://railroads.dot.gov/elibrary/vol-ii-fresno-bakersfield-section-draft-supplemental-environmental-impact-7,True,,,Vol. II Fresno to Bakersfield Section Draft Supplemental Environmental Impact Report/Environmental Impact Statement Appendix 2-E Summary of Requirements for Operations and Maintenance Facilities,APPX2E_Summary_Req_Oper_Main_Fac.pdf
Reports,Environmental Review Documents,2017-11-29,https://railroads.dot.gov/elibrary/south-station-expansion-finding-no-significant-impact-and-section-4f-determination,True,,,South Station Expansion Finding of No Significant Impact and Section 4(f) Determination,FONSI_2017-1118.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-17,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,53 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-16,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,52 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-8.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-15,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,51 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-7.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-14,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,50 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-6.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-13,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,49 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-12,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,48 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-4.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-11,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,46 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-2.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-10,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,45 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-1.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-9,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,44 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 3-3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-8,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,43 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 3-2.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-deis-appendix-g-tcrr-fdce-v7-dwgs-volume-31,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,42 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 3-1.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-7,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,41 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-8.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-6,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,40 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-7.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-5,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,39 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-6.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-4,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,38 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-3,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,37 Dallas to Houston High Speed Rail DEIS Appendix G_ TCRR FDCE v7 DWGS VOLUME 2-4.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-2,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,36 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-1,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,35 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-2.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr-0,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,34 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 2-1.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-tcrr,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,33 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 1.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-f-tcrr-0,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,32 Dallas to Houston High Speed Rail DEIS Appendix F_TCRR CONSTRUCTABILITY v4 REPORT.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-e-0,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,30 Dallas to Houston High Speed Rail DEIS Appendix E_Combined Tech Memos_Set 2 of 2.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-e,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,29 Dallas to Houston High Speed Rail DEIS Appendix E_Combined Tech Memos_Set 1 of 2.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-14,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,28 Dallas to Houston High Speed Rail DEIS Appendix D_MineralResources_Set_3of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-13,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,27 Dallas to Houston High Speed Rail DEIS Appendix D_MineralResources_Set_2of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-12,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,26 Dallas to Houston High Speed Rail DEIS Appendix D_MineralResources_Set_1of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/25-dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,25 Dallas to Houston High Speed Rail DEIS Appendix D_EnvironmentalJustice.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-land-1,True,"USDOT Federal Railroad Adminstration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,24 Dallas to Houston High Speed Rail DEIS Appendix D_LandUse_Set_3of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-land-0,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,23 Dallas to Houston High Speed Rail DEIS Appendix D_LandUse_Set_2of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-land,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,22 Dallas to Houston High Speed Rail DEIS Appendix D_LandUse_Set_1of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-11,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,21 Dallas to Houston High Speed Rail DEIS Appendix D_NaturalResources_Set_4of4.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-10,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,20 Dallas to Houston High Speed Rail DEIS Appendix D_NaturalResources_Set_3of4.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-9,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,19 Dallas to Houston High Speed Rail DEIS Appendix D_NaturalResources_Set_2of4.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-8,True,"USDOT Federal Railroad Adminstration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,18 Dallas to Houston High Speed Rail DEIS Appendix D_NaturalResources_Set_1of4.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-7,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,17 Dallas to Houston High Speed Rail DEIS Appendix D_HazardousMaterials.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-6,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,16 Dallas to Houston High Speed Rail DEIS Appendix D_CommunityAndCulturalResources_Set_3of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-5,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,15 Dallas to Houston High Speed Rail DEIS Appendix D_CommunityAndCulturalResources_Set_2of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-4,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,14 Dallas to Houston High Speed Rail DEIS Appendix D_CommunityAndCulturalResources_Set_1of3.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-3,True,"USDOT Federal Railroad Adminstration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,13 Dallas to Houston High Speed Rail DEIS Appendix D_Groundwater_Resources.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-2,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,12 Dallas to Houston High Speed Rail DEIS Appendix D_Surface_Water_Resources.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-1,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,11 Dallas to Houston High Speed Rail DEIS Appendix D_Project_Footprint_Set_5of5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d-0,True,"USDOT Federal Railroad Adminstration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,10 Dallas to Houston High Speed Rail DEIS Appendix D_Project_Footprint_Set_4of5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-d,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,9 Dallas to Houston High Speed Rail DEIS Appendix D_Project_Footprint_Set_3of5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-3,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,8 Dallas to Houston High Speed Rail DEIS Appendix D_Project_Footprint_Set_2of5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-2,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,7 Dallas to Houston High Speed Rail DEIS Appendix D_Project_Footprint_Set_1of5.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-1,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,6 Dallas to Houston High Speed Rail DEIS Appendix C_Agency_Correspondence.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-0,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,5 Dallas to Houston High Speed Rail DEIS Appendix B_Distribution_List.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,4 Dallas to Houston High Speed Rail DEIS Appendix A_List_of_Preparers.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deismain-text-iii,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; DEIS; Texas Central Railroad,3 Dallas to Houston High Speed Rail DEIS_MAIN TEXT III.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/all-aboard-florida-record-decision-appendix-c,True,USDOT Federal Railroad Administration,,All Aboard Florida Record of Decision; Final Environmental Impact Statement; FEIS; Public Comments,AAF ROD -- Appendix C.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/all-aboard-florida-record-decision-appendix-b,True,USDOT Federal Railroad Administration,,All Aboard Florida Record of Decision; Biological Opinion,Appendix B_ Biological Opinion.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/all-aboard-florida-record-decision-appendix,True,USDOT Federal Railroad Administration,,All Aboard Florida Record of Decision; Programmatic Agreement for Section 106,AAF ROD -- Appendix A_AAF Phase II - Final PA signed cover.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deismain-text-ii,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; DEIS; Texas Central Railroad,2 Dallas to Houston High Speed Rail DEIS_MAIN TEXT II.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-main-text-i,True,USDOT Federal Railroad Administration and AECOM,,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; DEIS; Texas Central Railroad,1 Dallas to Houston High Speed Rail DEIS_MAIN TEXT I.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-main-text-isigned-12,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail Draft Environmental Impact Statement MAIN TEXT I_Signed 12-15-17,1 Dallas to Houston High Speed Rail Draft Environmental Impact Statement_MAIN TEXT I_Signed 12-15-17.pdf
Reports,Environmental Review Documents,2017-12-15,https://railroads.dot.gov/elibrary/all-aboard-florida-intercity-passenger-rail-project-record-decision,True,USDOT Federal Railroad Administration,,All Aboard Florida Intercity Passenger Rail Project: Record of Decision,AAF ROD V.X Signature Version_signed 12-15-17.pdf
Reports,Environmental Review Documents,2017-12-16,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-g-18,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,47 Dallas to Houston High Speed Rail DEIS Appendix G_TCRR FDCE v7 DWGS VOLUME 4-3.pdf
Reports,Environmental Review Documents,2017-12-16,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-draft-environmental-impact-statement-deis-appendix-f-tcrr,True,"USDOT Federal Railroad Administration, AECOM",,Dallas to Houston High-Speed Rail; Draft Environmental Impact Statement; Texas Central Railroad,31 Dallas to Houston High Speed Rail DEIS Appendix F_TCRR FDCE v7 REPORT.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-h,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,10 Port Bienville Draft Environmental Impact Statement_Appendix H.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-g,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,9 Port Bienville Draft Environmental Impact Statement_Appendix G.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-f,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,8 Port Bienville Draft Environmental Impact Statement_Appendix F.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-e,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,7 Port Bienville Draft Environmental Impact Statement_Appendix E.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-d,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,6 Port Bienville Draft Environmental Impact Statement_Appendix D.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-c,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,5 Port Bienville Draft Environmental Impact Statement_Appendix C.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-b-part-2,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,4 Port Bienville Draft Environmental Impact Statement_Appendix B Part-2.pdf
Reports,Environmental Review Documents,2018-01-16,https://railroads.dot.gov/elibrary/port-bienville-draft-environmental-impact-statement-appendix-b-part-1,True,"Federal Railroad Administration, Mississippi Department of Transportation, and Hancock County Port and Harbor Commission",,Port Bienville Short Line Railroad,3 Port Bienville Draft Environmental Impact Statement_Appendix B Part-1.pdf
