series,subseries,date,url,pdf,author,description,keyword
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-442-minority-populations,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.4.2 A Minority Populations
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-436-b-rare-species,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.6 B Rare Species Consultation Areas
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-436-rare-species-surveys,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.6 A Rare Species Surveys
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-435-essential-fish,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.5 A Essential Fish Habitat Assessment
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-433-location-impacted,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.3 A Location of Impacted Wetlands Along E W Corridor
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-433-a2-wetland-plant,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.3 A2 Wetland Plant Species
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-433-a1-upland-plant,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.3 A1 Upland Plant Species
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-431-uscg-meeting-notes,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.3.1 A USCG Meeting Notes Regarding Bridges and Nav 08122013
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-424-potentially,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.2.4 A Potentially Contaminated Sites Aerial Photographs
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-413-d-addendumto,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.1.3 D Addendumto Navigation Discipline Report
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-413-c-navigation,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.1.3 C Navigation Discipline Report
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-413-b-uscg-jurisdictional,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.1.3 B USCG Jurisdictional Determinations 20130501
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-413-uscg,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.1.3 A USCG CooperatingAgency Acceptance 080213
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-411-existing-land-use,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.1.1 A Existing Land Use Maps
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-f-ridership-and,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 F Ridership and Revenue Study Summary
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-e-alternativee-e-w,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 E AlternativeE E-W Corridor OOCEA Portion Planset
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-d-alternativec-e-w,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 D AlternativeC E-W Corridor OOCEA Portion Planset
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-c-grade-crossing,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 C Grade Crossing Details
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-b4-alternativea-ns,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 B4 AlternativeA N-S Corridor TrackChart
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-b3-alternativea-e-w,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 B3 AlternativeA E-W Corridor FDOT Portion PlanSet
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-b2-alternativea-e-w,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 B2 AlternativeA E-W Corridor OOCEA Portion Planset
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-b1-alternativea-mco,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 B1 AlternativeA MCO Segment PlanSet
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-33-ft-lauderdale-station,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 3.3 A Ft Lauderdale Station Re-Evaluation
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-11-a2-2013-fonsi-exhibits,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 1.1 A2 2013 FONSI Exhibits
Reports,Environmental Review Documents,2014-09-19,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-11-a1-2013-fonsi,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 1.1 A1 2013 FONSI
Reports,Environmental Review Documents,2014-09-22,https://railroads.dot.gov/elibrary/all-aboard-florida-miami-orlando-passenger-rail-service-appendix-413-e-uscg-comments-2nd,True,Federal Railroad Administration,,All Aboard Florida - Miami to Orlando Passenger Rail Service Appendix: 4.1.3 E USCG Comments to 2nd Nav Study 06022014
Reports,Environmental Review Documents,2014-10-22,https://railroads.dot.gov/elibrary/supplemental-ea-west-palm-beach-vehicle-maintenance-facility,True,FRA,,"All Aboard Florida, Miami West Palm Beach, Maintenance Facility"
Reports,Environmental Review Documents,2014-11-07,https://railroads.dot.gov/elibrary/hudson-yards-concrete-casing-construction-new-york-new-york-finding-no-significant-impact,True,Federal Railroad Administration,,FONSI; Hudson Yards Concrete Casing Construction
Reports,Environmental Review Documents,2014-11-11,https://railroads.dot.gov/elibrary/new-hampshire-capitol-corridor-project-service-development-plan,True,New Hampshire Department of Transportation,,
Reports,Environmental Review Documents,2014-11-20,https://railroads.dot.gov/elibrary/all-aboard-florida-intercity-passenger-rail-project-errata-and-clarifications,True,,,
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-appx-dtechnical-data,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-appx-cfinal-sdp,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-appx-bup-capacity-model-1-11,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-appx-ascoping-summary,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-60references,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-50comments-and-coordination,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-40section-4f,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-317unavoidable-impacts,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-316next-steps,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-315cumulative-impacts,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-314growth-inducement,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-313biological-resources-and-wetlands,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-312hydrology-and-water-resources,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-311geology-and-soils,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-310cultural-and-paleontological-resources,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-39hazardous-materials-and-wastes,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-38public-utilities-services,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-37agricultural-and-forest-resources,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-36visual-resources,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-35land-use-and-planning,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-34energy,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-33noise-and-vibration,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-32air-quality-and-greenhouse-gas-emissions,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-31traffic-and-travel,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-30affected-environment,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-20alternatives,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-10purpose-and-need,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-01toc,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-00b-summary,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-11-21,https://railroads.dot.gov/elibrary/coast-corridor-improvements-00a-cover-page-and-title-sheets,True,Federal Railroad Administration,,"Coast Corridor Improvements, EIS, EIR"
Reports,Environmental Review Documents,2014-12-17,https://railroads.dot.gov/elibrary/environmental-assessment-new-york-vermont-bi-state-intercity,True,Federal Railroad Administration,,Environmental Assessment - New York – Vermont Bi-State Intercity; EA; Environmental Assessment; NY-VT
Reports,Environmental Review Documents,2014-12-18,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-scoping-meeting-presentation,True,,,
Reports,Environmental Review Documents,2014-12-18,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-county-maps,True,,,
Reports,Environmental Review Documents,2014-12-31,https://railroads.dot.gov/elibrary/finding-no-significant-impact-new-york-vermont-bi-state-intercity-passenger-rail-study,True,Federal Railroad Administration,,FINDING OF NO SIGNIFICANT IMPACT; FONSI; New York – Vermont Bi-State Intercity Passenger Rail Study; New York; NY-VT
Reports,Environmental Review Documents,2015-01-29,https://railroads.dot.gov/elibrary/all-aboard-florida-passenger-rail-project-west-palm-beach-miami-finding-no-significant,True,FEDERAL RAILROAD ADMINISTRATION,,"FINDING OF NO SIGNIFICANT IMPACT; FONSI; ALL ABOARD FLORIDA PASSENGER RAIL PROJECT; WEST PALM BEACH TO MIAMI, FLORIDA; West Palm Beach Vehicle Maintenance Facility"
Reports,Environmental Review Documents,2015-04-21,https://railroads.dot.gov/elibrary/kelso-martins-bluff-improvement-projects-task-5-and-task-6-fonsi-appendix-d-resource,True,Federal Railroad Administration,,Kelso-Martin’s Bluff Improvement Projects Task 5 and Task 6; FONSI; Resource Agency Consultation
Reports,Environmental Review Documents,2015-04-21,https://railroads.dot.gov/elibrary/kelso-martins-bluff-improvement-projects-task-5-and-task-6-fonsi-appendix-c-ea-comments,True,Federal Railroad Administration,,FONSI; EA; comments and responses; KMB
Reports,Environmental Review Documents,2015-04-21,https://railroads.dot.gov/elibrary/kelso-martins-bluff-improvement-projects-task-5-and-task-6-finding-no-significant-impact,True,Federal Railroad Administration,,Kelso-Martin’s Bluff Improvement Projects Task 5 and Task 6; FONSI; Section 4(f) de minimis Determination; KMB
Reports,Environmental Review Documents,2015-04-21,https://railroads.dot.gov/elibrary/kmb-fonsi-appendix-b-environmental-commitments-minimization-measures-and-best-management,True,Federal Railroad Administration,,WSDOT; environmental commitments; minimization measures; BMPs
Reports,Environmental Review Documents,2015-04-29,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-eis-appendix-notice-intent-noi,True,Federal Railroad Administration,,Dallas to Houston High-Speed Rail; EIS; NOI
Reports,Environmental Review Documents,2015-04-29,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-eis-appendix-e-scoping-comments,True,Federal Railroad Administration,,Dallas to Houston High-Speed Rail; EIS
Reports,Environmental Review Documents,2015-04-29,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-eis-appendix-d-scoping-meeting-materials,True,Federal Railroad Administration,,Dallas to Houston High-Speed Rail; EIS
Reports,Environmental Review Documents,2015-04-29,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-eis-appendix-c1-display-advertisements,True,Federal Railroad Administration,,Dallas to Houston High-Speed Rail; EIS
Reports,Environmental Review Documents,2015-04-29,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-eis-appendix-b-public-notification-scoping-period,True,Federal Railroad Administration,,"Dallas to Houston High-Speed Rail, EIS"
Reports,Environmental Review Documents,2015-04-29,https://railroads.dot.gov/elibrary/dallas-houston-high-speed-rail-environmental-impact-statement-scoping-report,True,Federal Railroad Administration,,Dallas to Houston High-Speed Rail; Environmental Impact Statement; EIS; Scoping Report
Reports,Environmental Review Documents,2015-05-11,https://railroads.dot.gov/elibrary/new-hampshire-capitol-corridor-project-environmental-assessment,True,"New Hampshire Department of Transportation, AECOM",,
Reports,Environmental Review Documents,2015-05-19,https://railroads.dot.gov/elibrary/addendum-cultural-resources-assessment-report-all-aboard-florida-passenger-rail-project,True,Federal Railroad Administration,,Addendum to the Cultural Resources Assessment Report; All Aboard Florida; AAF; Orlando to West Palm Beach
Reports,Environmental Review Documents,2015-06-01,https://railroads.dot.gov/elibrary/dallas-fort-worth-core-express-service-scoping-summary-report-appendix,True,Federal Railroad Administration,,Dallas-Fort Worth Core Express Service; Scoping Summary Report Appendix
Reports,Environmental Review Documents,2015-06-01,https://railroads.dot.gov/elibrary/dallas-fort-worth-core-express-service-scoping-summary-report,True,Federal Railroad Administration,,Dallas-Fort Worth Core Express Service; Scoping Summary Report
Reports,Environmental Review Documents,2015-06-04,https://railroads.dot.gov/elibrary/notice-intent-port-bienville-railroad-project,True,Federal Railroad Administration,,Port Bienville Railroad Project; Notice of Intent; NOI; EIS
Reports,Environmental Review Documents,2015-07-02,https://railroads.dot.gov/elibrary/philadelphia-zoo-paoli-transmission-line-project-rendering-showing-example-new-bryn-mawr,True,Federal Railroad Administration,,Environmental Assessment; EA
Reports,Environmental Review Documents,2015-07-02,https://railroads.dot.gov/elibrary/philadelphia-zoo-paoli-transmission-line-project-photo-rendering-examples-new-catenary-and,True,Federal Railroad Administration,,Environmental Assessment; EA
Reports,Environmental Review Documents,2015-07-02,https://railroads.dot.gov/elibrary/philadelphia-zoo-paoli-transmission-line-project-engineering-drawings-new-catenary-and,True,Federal Railroad Administration,,Environmental Assessment; EA
Reports,Environmental Review Documents,2015-07-02,https://railroads.dot.gov/elibrary/philadelphia-zoo-paoli-transmission-line-project-aerial-photographs-showing-historic,True,Federal Railroad Administration,,Environmental Assessment; EA
Reports,Environmental Review Documents,2015-07-02,https://railroads.dot.gov/elibrary/philadelphia-zoo-paoli-transmission-line-project-aerial-photographs-showing-area-potential,True,Federal Railroad Administration,,Environmental Assessment; EA
Reports,Environmental Review Documents,2015-07-23,https://railroads.dot.gov/elibrary/new-hampshire-capitol-corridor-project-finding-no-significant-impact,True,Federal Railroad Administration,,
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/all-aboard-florida-feis-executive-summary,True,Federal Railroad Administration,,All Aboard Florida FEIS Executive Summary
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/all-aboard-florida-final-environmental-impact-statement,True,Federal Railroad Administration,,All Aboard Florida Final Environmental Impact Statement
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-b6-deis-comments-public-meeting,False,Federal Railroad Administration,,"8.5-B6 DEIS Comments, Public Meeting"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-b5-deis-comments-emails,False,Federal Railroad Administration,,"8.5-B5 DEIS Comments, Emails"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-b4-deis-comments-individual-letters,False,Federal Railroad Administration,,"8.5-B4 DEIS Comments, Individual Letters"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-b3-deis-comments-form-letters,True,Federal Railroad Administration,,"8.5-B3 DEIS Comments, Form Letters"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-b2-deis-comments-other-public-agencies,True,Federal Railroad Administration,,"8.5-B2 DEIS Comments, Other Public Agencies"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-b1-deis-comments-federal-and-state-agencies-and-federal-elected-officials,True,Federal Railroad Administration,,"8.5-B1 DEIS Comments, Federal and State Agencies and Federal Elected Officials"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/85-fra-federal-register-notice-availability-deis,True,Federal Railroad Administration,,8.5-A FRA Federal Register Notice of Availability of DEIS
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/81-c-scoping-report,True,Federal Railroad Administration,,8.1-C Scoping Report
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/81-b-scoping-invitation-letters,True,Federal Railroad Administration,,8.1-B Scoping Invitation Letters
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/81-fra-federal-register-noi-april-2013,True,Federal Railroad Administration,,"8.1-A FRA Federal Register NOI, April 2013"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/545-b-determination-effect,True,Federal Railroad Administration,,5.4.5-B Determination of Effect
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/545-draft-section-106-memorandum-agreement,True,Federal Railroad Administration,,5.4.5-A Draft Section 106 Memorandum of Agreement
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/544-fra-published-highway-rail-grade-crossing-guidelines-high-speed-passenger-rail,True,Federal Railroad Administration,,5.4.4 FRA Published Highway-Rail Grade Crossing Guidelines for High-Speed Passenger Rail
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/536-b-scrub-jay-credit-certification,True,Federal Railroad Administration,,5.3.6-B Scrub-Jay Credit Certification
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/536-esa-section-7-consultation,True,Federal Railroad Administration,,5.3.6-A ESA Section 7 Consultation
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/534-floodplain-maps,True,Federal Railroad Administration,,5.3.4 Floodplain Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/531-bridge-crossing-maps,True,Federal Railroad Administration,,5.3.1 Bridge Crossing Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/524-environmental-risk-evaluation-summary-table,True,Federal Railroad Administration,,5.2.4 Environmental Risk Evaluation Summary Table
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/523-farmland-soils-impact-rating-nrcs-form,True,Federal Railroad Administration,,5.2.3 Farmland Soils Impact Rating NRCS Form
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/522-c-vibration-impact-tables,True,Federal Railroad Administration,,5.2.2-C Vibration Impact Tables
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/522-b-noise-impact-tables,True,Federal Railroad Administration,,5.2.2-B Noise Impact Tables
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/522-a2-noise-and-vibration-impact-maps,True,Federal Railroad Administration,,5.2.2-A2 Noise and Vibration Impact Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/522-a1-noise-and-vibration-contour-maps,True,Federal Railroad Administration,,5.2.2-A1 Noise and Vibration Contour Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/521-supplemental-vehicle-emissions-analysis,True,Federal Railroad Administration,,5.2.1 Supplemental Vehicle Emissions Analysis
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/446-recreation-resources-maps,True,Federal Railroad Administration,,4.4.6 Recreation Resources Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/445-e-responses-comments-section-106-historic-properties,True,Federal Railroad Administration,,4.4.5-E Responses to Comments on Section 106 Historic Properties
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/445-d-crar-addendum,False,Federal Railroad Administration,,4.4.5-D CRAR Addendum
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/445-c-cultural-resources-assessment-report,False,Federal Railroad Administration,,4.4.5-C Cultural Resources Assessment Report
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/445-b-nhpa-section-106-thpo-consultation,True,Federal Railroad Administration,,4.4.5-B NHPA Section 106 THPO Consultation
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/445-nhpa-section-106-shpo-consultation,True,Federal Railroad Administration,,4.4.5-A NHPA Section 106 SHPO Consultation
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/442-b-low-income-populations-maps,True,Federal Railroad Administration,,4.4.2-B Low-Income Populations Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/442-minority-populations-maps,True,Federal Railroad Administration,,4.4.2-A Minority Populations Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/436-b-rare-species-consultation-areas-maps,True,Federal Railroad Administration,,4.3.6-B Rare Species Consultation Areas Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/436-rare-species-surveys,True,Federal Railroad Administration,,4.3.6-A Rare Species Surveys
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/435-b-essential-fish-habitat-consultation-letters,True,Federal Railroad Administration,,4.3.5-B Essential Fish Habitat Consultation Letters
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/435-essential-fish-habitat-assessment-report,True,Federal Railroad Administration,,4.3.5-A Essential Fish Habitat Assessment Report
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/433-a2-common-wetland-plant-species,True,Federal Railroad Administration,,4.3.3-A2 Common Wetland Plant Species
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/433-a1-common-upland-plant-species,True,Federal Railroad Administration,,4.3.3-A1 Common Upland Plant Species
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/433-a3-impacted-wetlands-maps-e-w-corridor,True,Federal Railroad Administration,,"4.3.3-A3 Impacted Wetlands Maps, E-W Corridor"
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/424-potentially-contaminated-sites-maps,True,Federal Railroad Administration,,4.2.4 Potentially Contaminated Sites Maps
Reports,Environmental Review Documents,2015-08-04,https://railroads.dot.gov/elibrary/413-b3-new-river-bridge-closures-addendum-navigation-discipline-report,True,Federal Railroad Administration,,4.1.3-B3 New River Bridge Closures – Addendum to Navigation Discipline Report
